285,000	33,082
285,015	32,457
285,030	32,412
285,045	33,206
285,060	33,052
285,075	33,585
285,090	33,194
285,105	32,649
285,120	33,096
285,135	33,093
285,150	33,896
285,165	34,068
285,180	33,578
285,195	34,221
285,210	33,826
285,225	33,360
285,240	34,585
285,255	33,819
285,270	34,532
285,285	34,318
285,300	33,417
285,315	34,606
285,330	33,574
285,345	34,819
285,360	34,971
285,375	33,889
285,390	35,229
285,405	33,640
285,420	33,872
285,435	35,162
285,450	35,279
285,465	34,999
285,480	35,181
285,495	34,244
285,510	34,741
285,525	34,086
285,540	35,672
285,555	35,322
285,570	34,616
285,585	34,291
285,600	34,874
285,615	34,404
285,630	35,373
285,645	35,364
285,660	35,295
285,675	35,497
285,690	34,625
285,705	34,732
285,720	35,335
285,735	35,216
285,750	35,327
285,765	35,052
285,780	34,236
285,795	34,634
285,810	34,183
285,825	35,193
285,840	34,968
285,855	35,079
285,870	35,061
285,885	34,244
285,901	34,075
285,916	34,899
285,930	34,669
285,945	35,071
285,961	33,859
285,976	33,810
285,990	34,182
286,005	34,429
286,021	34,631
286,036	34,722
286,050	33,966
286,065	34,354
286,080	33,994
286,096	33,669
286,111	34,297
286,125	33,666
286,141	34,154
286,156	33,909
286,171	32,727
286,186	33,215
286,201	32,624
286,216	34,035
286,231	33,760
286,246	33,249
286,261	33,607
286,276	32,314
286,291	32,701
286,306	33,264
286,321	32,729
286,336	33,257
286,351	32,756
286,366	32,080
286,381	32,483
286,396	31,687
286,411	32,696
286,426	32,727
286,441	32,407
286,456	32,378
286,471	31,356
286,486	31,638
286,501	32,382
286,516	32,238
286,531	32,068
286,546	32,285
286,561	31,193
286,576	31,114
286,591	30,488
286,606	31,316
286,621	31,318
286,636	30,968
286,651	30,197
286,666	30,559
286,681	30,270
286,696	30,792
286,711	30,508
286,726	30,820
286,741	30,751
286,756	29,719
286,771	29,675
286,786	30,403
286,801	29,592
286,816	30,225
286,831	29,800
286,846	28,788
286,861	29,611
286,876	28,720
286,891	29,503
286,906	29,530
286,921	28,769
286,936	29,276
286,951	28,280
286,966	28,125
286,981	28,994
286,996	28,563
287,011	28,159
287,026	28,080
287,041	27,509
287,056	27,997
287,071	27,271
287,086	27,458
287,101	28,036
287,116	27,249
287,131	27,827
287,146	26,549
287,161	26,776
287,176	27,244
287,191	26,347
287,206	27,056
287,221	26,520
287,236	25,684
287,251	25,891
287,266	25,405
287,281	26,199
287,296	26,305
287,311	25,630
287,326	26,117
287,341	25,331
287,356	25,282
287,371	25,830
287,386	25,590
287,401	25,451
287,416	25,497
287,431	24,260
287,446	24,777
287,461	24,292
287,476	24,630
287,491	24,917
287,506	24,446
287,521	23,981
287,536	23,501
287,551	23,336
287,566	24,356
287,581	24,327
287,596	24,157
287,611	23,818
287,626	23,102
287,641	22,977
287,656	22,863
287,671	23,361
287,686	23,417
287,701	22,756
287,716	22,161
287,731	22,463
287,746	22,444
287,761	22,841
287,776	22,872
287,791	22,493
287,806	22,684
287,821	21,427
287,836	21,348
287,851	22,242
287,866	21,736
287,881	22,003
287,897	21,974
287,911	20,993
287,926	21,034
287,942	20,574
287,957	21,452
287,971	21,418
287,986	20,873
288,002	21,055
288,017	20,138
288,031	19,703
288,046	20,667
288,062	20,031
288,077	20,509
288,092	20,540
288,107	19,739
288,122	19,219
288,137	19,109
288,152	20,094
288,167	19,909
288,182	19,193
288,197	19,846
288,212	18,448
288,227	18,766
288,242	19,459
288,257	19,064
288,272	19,255
288,287	18,564
288,302	18,004
288,317	18,687
288,332	17,906
288,347	19,021
288,362	18,861
288,377	18,652
288,392	18,653
288,407	18,067
288,422	17,913
288,437	18,265
288,452	18,286
288,467	18,157
288,482	18,444
288,497	17,317
288,512	17,313
288,527	16,642
288,542	18,218
288,557	17,949
288,572	16,987
288,587	16,773
288,602	16,889
288,617	16,820
288,632	17,749
288,647	17,514
288,662	17,310
288,677	16,810
288,692	16,695
288,707	16,406
288,722	16,151
288,737	16,689
288,752	17,116
288,767	16,686
288,782	16,001
288,797	16,302
288,812	15,652
288,827	16,600
288,842	16,767
288,857	16,593
288,872	16,529
288,887	15,668
288,902	16,000
288,917	16,557
288,932	16,544
