285,000	-8,929
285,015	-9,288
285,030	-9,417
285,045	-8,854
285,060	-8,536
285,075	-8,795
285,090	-8,237
285,105	-7,608
285,120	-8,108
285,135	-7,705
285,150	-7,328
285,165	-7,692
285,180	-7,500
285,195	-7,593
285,210	-7,205
285,225	-7,058
285,240	-6,620
285,255	-6,212
285,270	-6,617
285,285	-5,913
285,300	-5,721
285,315	-6,226
285,330	-6,209
285,345	-5,851
285,360	-5,062
285,375	-5,728
285,390	-4,929
285,405	-5,458
285,420	-4,474
285,435	-4,502
285,450	-4,867
285,465	-3,977
285,480	-4,362
285,495	-4,420
285,510	-4,569
285,525	-4,542
285,540	-4,240
285,555	-3,536
285,570	-3,790
285,585	-3,242
285,600	-3,917
285,615	-3,203
285,630	-2,635
285,645	-3,295
285,660	-3,334
285,675	-3,277
285,690	-3,075
285,705	-2,321
285,720	-2,174
285,735	-2,769
285,750	-2,592
285,765	-1,782
285,780	-2,112
285,795	-2,210
285,810	-1,386
285,825	-2,082
285,840	-2,050
285,855	-1,908
285,870	-1,766
285,885	-1,864
285,901	-1,221
285,916	-0,903
285,930	-1,318
285,945	-0,734
285,961	-0,547
285,976	-1,268
285,990	-1,030
286,005	-0,166
286,021	-0,816
286,036	-0,679
286,050	-0,201
286,065	-0,475
286,080	-0,067
286,096	0,085
286,111	0,327
286,125	-0,273
286,141	0,456
286,156	-0,014
286,171	-0,153
286,186	0,020
286,201	0,111
286,216	0,033
286,231	0,982
286,246	0,834
286,261	0,590
286,276	0,822
286,291	0,307
286,306	0,720
286,321	0,712
286,336	0,839
286,351	0,816
286,366	1,569
286,381	1,536
286,396	1,111
286,411	1,379
286,426	1,907
286,441	1,402
286,456	1,344
286,471	1,591
286,486	1,583
286,501	1,690
286,516	2,363
286,531	1,558
286,546	1,745
286,561	1,782
286,576	2,485
286,591	1,970
286,606	2,554
286,621	2,601
286,636	2,261
286,651	2,268
286,666	3,042
286,681	3,079
286,696	2,308
286,711	2,846
286,726	3,530
286,741	2,664
286,756	3,303
286,771	2,918
286,786	2,770
286,801	3,293
286,816	2,944
286,831	2,990
286,846	3,017
286,861	3,801
286,876	3,151
286,891	3,178
286,906	3,716
286,921	3,316
286,936	4,005
286,951	4,278
286,966	3,602
286,981	3,674
286,996	4,428
287,011	4,053
287,026	3,719
287,041	4,448
287,056	4,515
287,071	4,075
287,086	4,644
287,101	4,400
287,116	4,136
287,131	5,105
287,146	4,751
287,161	4,301
287,176	4,573
287,191	5,333
287,206	4,672
287,221	4,719
287,236	5,292
287,251	5,319
287,266	5,281
287,281	5,633
287,296	5,339
287,311	5,145
287,326	5,523
287,341	5,389
287,356	5,080
287,371	5,719
287,386	6,062
287,401	5,371
287,416	5,899
287,431	5,595
287,446	5,802
287,461	5,613
287,476	6,152
287,491	5,612
287,506	5,699
287,521	6,322
287,536	5,822
287,551	6,240
287,566	6,473
287,581	6,464
287,596	6,110
287,611	6,307
287,626	6,224
287,641	5,894
287,656	6,387
287,671	6,324
287,686	6,060
287,701	6,608
287,716	6,615
287,731	6,471
287,746	6,362
287,761	5,973
287,776	6,346
287,791	6,227
287,806	6,063
287,821	5,995
287,836	5,996
287,851	6,484
287,866	5,960
287,881	6,167
287,897	6,424
287,911	6,421
287,926	5,796
287,942	6,605
287,957	5,694
287,971	5,931
287,986	5,612
288,002	5,614
288,017	5,400
288,031	6,124
288,046	5,809
288,062	5,269
288,077	6,023
288,092	5,584
288,107	5,289
288,122	5,181
288,137	5,644
288,152	5,004
288,167	4,840
288,182	5,338
288,197	4,853
288,212	4,539
288,227	4,962
288,242	4,397
288,257	4,424
288,272	5,072
288,287	4,342
288,302	4,158
288,317	4,310
288,332	4,147
288,347	4,008
288,362	3,879
288,377	4,472
288,392	3,762
288,407	3,949
288,422	4,211
288,437	3,827
288,452	3,498
288,467	3,850
288,482	3,095
288,497	3,342
288,512	3,685
288,527	3,411
288,542	3,157
288,557	3,625
288,572	3,606
288,587	2,746
288,602	3,279
288,617	2,458
288,632	2,490
288,647	2,772
288,662	2,794
288,677	2,359
288,692	2,752
288,707	3,045
288,722	2,259
288,737	2,632
288,752	2,323
288,767	2,189
288,782	1,940
288,797	1,987
288,812	1,808
288,827	1,458
288,842	2,167
288,857	2,480
288,872	1,549
288,887	2,042
288,902	2,275
288,917	1,368
288,932	1,937
288,947	1,828
288,962	1,383
288,977	1,871
288,992	1,808
289,007	1,148
289,022	1,646
289,037	1,723
289,052	0,937
289,067	1,551
289,082	0,830
289,097	0,812
289,112	0,728
289,127	1,497
289,142	0,772
289,157	0,482
289,172	0,715
289,187	1,233
289,202	0,633
289,217	1,011
289,232	1,509
289,247	0,598
289,262	0,575
289,277	0,611
289,292	0,428
289,307	0,961
289,322	0,556
289,337	0,352
289,352	0,881
289,367	1,012
289,382	0,633
289,397	1,081
289,412	0,331
289,427	0,498
289,442	0,148
289,457	0,020
289,472	0,257
289,487	0,113
289,502	0,501
289,517	0,392
289,532	0,209
289,547	0,325
289,562	0,061
289,577	-0,012
289,592	0,366
289,607	-0,029
289,622	-0,177
289,637	0,010
289,652	0,066
289,667	0,023
289,682	0,536
289,697	0,362
289,712	0,605
289,727	0,090
289,742	0,402
289,757	-0,273
289,772	-0,306
289,787	-0,490
289,802	-0,233
289,817	-0,321
289,832	0,302
289,847	0,605
289,862	-0,121
289,877	0,292
289,892	0,464
289,907	-0,366
289,923	-0,209
289,937	0,449
289,952	-0,316
289,967	-0,636
289,983	-0,197
289,998	-0,462
290,012	-0,259
290,027	0,113
290,043	-0,552
290,058	-0,425
290,072	0,219
290,088	-0,607
290,103	-0,671
290,118	-0,538
290,133	-0,527
290,148	-0,375
290,163	-0,629
290,178	-0,145
290,193	-0,455
290,208	0,028
290,223	-0,040
290,238	-0,139
290,253	-0,528
290,268	0,236
290,283	-0,655
290,298	-0,629
290,313	-0,145
290,328	-0,104
290,343	-0,157
290,358	-0,035
290,373	-0,254
290,388	-0,112
290,403	0,055
290,418	0,007
290,433	-0,152
290,448	-0,476
290,463	0,017
290,478	-0,418
290,493	0,035
290,508	-0,013
290,523	-0,418
290,538	-0,471
290,553	0,042
290,568	-0,428
290,583	-0,707
290,598	-0,294
290,613	-0,553
290,628	-0,622
290,643	-0,450
290,658	-0,207
290,673	-0,376
290,688	-0,014
290,703	0,349
290,718	-0,170
290,733	0,172
290,748	-0,072
290,763	-0,507
290,778	-0,249
290,793	-0,242
290,808	-0,406
290,823	-0,314
290,838	0,435
290,853	0,401
290,868	-0,289
290,883	-0,267
290,898	-0,065
290,913	-0,254
290,928	-0,503
290,943	-0,416
290,958	0,228
290,973	-0,031
290,988	0,040
291,003	0,112
291,018	0,314
291,033	-0,301
291,048	-0,505
291,063	-0,277
291,078	-0,060
291,093	-0,354
291,108	-0,187
291,123	0,080
291,138	-0,124
291,153	-0,368
291,168	0,146
291,183	0,122
291,198	0,149
291,213	0,206
291,228	-0,083
291,243	-0,393
291,258	0,391
291,273	-0,219
291,288	0,039
291,303	0,316
291,318	0,323
291,333	-0,217
291,348	0,447
291,363	0,323
291,378	-0,307
291,393	-0,536
291,408	-0,249
291,423	-0,077
291,438	-0,080
291,453	0,188
291,468	-0,152
291,483	-0,220
291,498	0,373
291,513	0,224
291,528	-0,250
291,543	0,343
291,558	0,300
291,573	-0,250
291,588	0,218
291,603	-0,102
291,618	-0,055
291,633	0,293
291,648	0,400
291,663	0,046
291,678	0,253
291,693	0,611
291,708	-0,130
291,723	0,564
291,738	0,520
291,753	-0,090
291,768	-0,118
291,783	-0,036
291,798	-0,215
291,813	0,529
291,828	0,631
291,843	0,367
291,858	-0,053
291,873	0,551
291,889	-0,160
291,903	-0,273
291,918	0,265
291,933	-0,255
291,949	-0,409
291,964	0,325
291,978	0,342
291,993	-0,238
292,009	0,425
292,024	0,332
292,038	-0,093
292,053	-0,492
292,068	0,016
292,084	-0,404
292,099	-0,232
292,114	-0,014
292,129	0,263
292,144	-0,252
292,159	0,617
292,174	0,404
292,189	-0,277
292,204	0,432
292,219	0,238
292,234	-0,477
292,249	0,126
292,264	-0,133
292,279	-0,282
